pub_id,title,type,bibtex,author,editor,isbn,url,date,urldate,booktitle,issuetitle,journal,volume,number,pages,publisher,address,edition,chapter,institution,organization,school,series,crossref,abstract,howpublished,key,techtype,comment,note,image_url,doi,is_isbn,rel_page,status,added,modified,use_capabilites,import_id
1137,자율 주행 차량을 위한 계층적 심층 강화 학습 기반 고정밀 경로 추적 시스템 및 방법,patent,박현철2024k,"박현철, 양승건, 임승찬",,,,2024-10-28,0000-00-00,,,,,10-2024-0148304,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0148304, 출원 일자: 2024-10-28",,,1,0,published,2025-02-18 15:32:09,2025-02-18 15:32:09,,0
1138,전이 학습을 활용한 미학습 환경에서의 DQN 기반 자율 주행 경로 추적 방법 및 시스템,patent,박현철2024l,"박현철, 양승건, 임승찬",,,,2024-10-28,0000-00-00,,,,,10-2024-0148305,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0148305, 출원 일자: 2024-10-28",,,1,0,published,2025-02-18 15:32:43,2025-02-18 15:32:43,,0
1139,오토인코더를 이용한 무선 3차원 이미지 전송 및 복원을 위한 집적 영상 시스템 및 방법,patent,박현철2024m,"박현철, 김찬형, 임승찬",,,,2024-10-23,0000-00-00,,,10-2024-0145724,,10-2024-0145724,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0145724, 출원 일자: 2024-10-23",,,1,0,published,2025-02-18 15:33:29,2025-02-18 15:33:29,,0
1140,"광대역 거대 배열 안테나 시스템의 OFDM 기반 하이브리드 빔포밍 설계 방법 및 설계 시스템, 이를 이용한 OFDM 기반 하이브리드 빔포밍 방법, 및 이를 수행하는 광대역 거대 배열 안테나 시스템",patent,박현철2024n,"박현철, 남현우",,,,2024-10-02,0000-00-00,,,,,10-2024-0134326,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0134326, 출원 일자: 2024-10-02",,,1,0,published,2025-02-18 15:34:07,2025-02-18 15:34:07,,0
1141,MASSIVE MIMO 배열안테나 시스템을 위한 NEAR FIELD 채널추정 및 빔포밍 기술,patent,길계태2024,"길계태, 홍성철, 박현철",,,,2024-09-09,0000-00-00,,,,,10-2024-0122604,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0122604, 출원 일자: 2024-09-09",,,1,0,published,2025-02-18 15:34:52,2025-02-18 15:34:52,,0
1142,MU-MIMO를 이용하는 무선 통신 시스템에서 가중 전송률 합을 최대화하는 프리코딩 방법 및 장치,patent,박현철2024o,"박현철, 손현수, 박주성",,,,2024-08-30,0000-00-00,,,,,10-2024-0117968,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0117968, 출원 일자: 2024-08-30",,,1,0,published,2025-02-18 15:35:28,2025-02-18 15:35:28,,0
1143,COOPERATIVE ISAC METHOD AND SYSTEM WITH MULTIPLE BASE STATION BASED ON DEEP LEARNING,patent,박현철2024p,"박현철, 지정주",,,,2024-08-28,0000-00-00,,,,,"18/818,474",,,,,,,,,,,,,,,,"출원 번호: 18/818,474, 출원 일자: 2024-08-28
",,,1,0,published,2025-02-18 15:36:29,2025-02-18 15:36:29,,0
1144,심층 강화 학습을 활용한 다중 목표물 할당 및 추적 방법,patent,박현철2024q,"박현철, 김선용",,,,2024-08-08,0000-00-00,,,,,10-2024-0106305,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0106305, 출원 일자: 2024-08-08",,,1,0,published,2025-02-18 15:37:07,2025-02-18 15:37:07,,0
1180,상향링크에서 가시선 채널 특성을 활용한 통신 시스템 및 그의 동작 방법,patent,길계태2024c,"길계태, 전유리, 박현철",,,,2024-07-30,0000-00-00,,,,,10-2691559-0000,,,,,,,,,,,,,,,,"등록 번호: 10-2691559-0000, 등록 일자: 2024-07-30",,,1,0,published,2025-02-18 16:11:26,2025-02-18 16:11:26,,0
1145,오토인코더와 딥러닝을 활용한 제한된 파일럿 기반 채널 추정 방법과 그 장치,patent,박현철2024r,"박현철, 지정주, BINIAM TAMIRU",,,,2024-07-25,0000-00-00,,,,,10-2024-0098481,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0098481, 출원 일자: 2024-07-25",,,1,0,published,2025-02-18 15:37:46,2025-02-18 15:37:46,,0
1146,다수의 사용자를 위한 분산 심층 강화학습 기반 간섭 제어 방법,patent,박현철2024s,"박현철, 이승훈",,,,2024-07-22,0000-00-00,,,,,10-2024-0096335,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0096335, 출원 일자: 2024-07-22",,,1,0,published,2025-02-18 15:38:28,2025-02-18 15:38:28,,0
1148,딥 러닝을 활용한 다중 기지국 기반 협력 통신 및 센싱 결합 방법 및 시스템,patent,박현철2024u,"박현철, 지정주",,,,2024-07-16,0000-00-00,,,,,10-2024-0093465,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0093465, 출원 일자: 2024-07-16",,,1,0,published,2025-02-18 15:48:57,2025-02-18 15:48:57,,0
1149,구형 파면 전파를 고려한 3차원 통신 센싱 통합 빔포머 설계 방법 및 그 시스템,patent,박현철2024v,"박현철, 황민영",,,,2024-07-15,0000-00-00,,,,,10-2024-0093242,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0093242, 출원 일자: 2024-07-15",,,1,0,published,2025-02-18 15:49:48,2025-02-18 15:49:48,,0
1150,다중 안테나 기술을 통한 3차원 이미지 무선 전송 및 복원 방법 및 시스템,patent,박현철2024w,"박현철, 임승찬, 조명진",,,,2024-07-03,0000-00-00,,,,,10-2024-0087723,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0087723, 출원 일자: 2024-07-03",,,1,0,published,2025-02-18 15:50:30,2025-02-18 15:50:30,,0
1152,"UCA 안테나를 사용하는 기지국, 모바일 단말 및 OAM 통신 시스템과 이들의 통신 방법들",patent,길계태2024b,"길계태, 홍성철, 박현철",,,"출원 번호: 10-2024-0080795, 출원 일자: 2024-06-21
",2024-06-21,0000-00-00,,,,,10-2024-0080795,,,,,,,,,,,,,,,,,,,1,0,published,2025-02-18 15:51:59,2025-02-18 15:51:59,,0
1153,하이브리드 필드 XL-MIMO 시스템에서 파일럿 신호 및 채널 추정기 공동 설계 방법,patent,박현철2024x,"박현철, 강윤성, 최완",,,,2024-06-11,0000-00-00,,,10-2024-0075956,,10-2024-0075956,,,,,,,,,,,,,,,,"출원 번호: 10-2024-0075956, 출원 일자: 2024-06-11",,,1,0,published,2025-02-18 15:52:37,2025-02-18 15:52:37,,0
1154,무인 이동체의 자율 주행을 위한 경로 추적 방법 및 시스템,patent,박현철2023b,"박현철, 양승건, 임승찬",,,,2023-12-28,0000-00-00,,,,,10-2023-0195146,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0195146, 출원 일자: 2023-12-28",,,1,0,published,2025-02-18 15:53:24,2025-02-18 15:53:24,,0
1155,다수의 사용자를 위한 분산 심층 강화학습 기반 간섭 제어 방법,patent,박현철2023c,"박현철, 이승훈",,,,2023-12-26,0000-00-00,,,,,10-2023-0190699,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0190699, 출원 일자: 2023-12-26",,,1,0,published,2025-02-18 15:54:03,2025-02-18 15:54:03,,0
1156,구형 파면 전파를 고려한 3차원 통신 센싱 통합 빔포머 설계 방법 및 그 시스템,patent,박현철2023d,"박현철, 황민영",,,,2023-12-22,0000-00-00,,,,,10-2023-0189081,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0189081, 출원 일자: 2023-12-22",,,1,0,published,2025-02-18 15:55:31,2025-02-18 15:55:31,,0
1157,딥 러닝을 활용한 다중 기지국 기반 협력 ISAC 기술,patent,박현철2023e,"박현철, 지정주",,,,2023-12-22,0000-00-00,,,10-2023-0189684,,10-2023-0189684,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0189684, 출원 일자: 2023-12-22",,,1,0,published,2025-02-18 15:56:04,2025-02-18 15:56:04,,0
1158,빔 스퀸트가 존재하는 다중 안테나 시스템에서 효과적인 아날로그 빔포밍 설계,patent,박현철2023f,"박현철, 김윤성",,,,2023-12-22,0000-00-00,,,,,10-2023-0189745,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0189745, 출원 일자: 2023-12-22",,,1,0,published,2025-02-18 15:56:46,2025-02-18 15:56:46,,0
1159,이동성이 있는 릴레이가 탑재된 네트워크의 ISAC 기반 위치 추적 및 신호 전송 방법,patent,박현철2023g,"박현철, 김현우, 지정주",,,,2023-12-19,0000-00-00,,,,,10-2023-0185302,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0185302, 출원 일자: 2023-12-19",,,1,0,published,2025-02-18 15:57:28,2025-02-18 15:57:28,,0
1160,오토인코더와 딥 러닝을 활용한 제한된 파일럿 기반 채널 추정 방법,patent,박현철2023h,"박현철, 지정주, BINIAM TAMIRU",,,,2023-12-15,0000-00-00,,,,,10-2023-0182893,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0182893, 출원 일자: 2023-12-15",,,1,0,published,2025-02-18 15:58:08,2025-02-18 15:58:08,,0
1161,심층 강화 학습을 활용한 다중 목표물 할당 및 추적 방법,patent,박현철2023i,"박현철, 김선용",,,,2023-12-06,0000-00-00,,,,,10-2023-0175054,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0175054, 출원 일자: 2023-12-06",,,1,0,published,2025-02-18 15:58:50,2025-02-18 15:58:50,,0
1162,공간 다중화 이득을 얻기 위한 무선 기기간 인덱스 부호화 방법과 시스템,patent,박현철2023j,"박현철, 송희강, 최완",,,,2023-10-23,0000-00-00,,,,,10-2023-0142375,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0142375, 출원 일자: 2023-10-23",,,1,0,published,2025-02-18 15:59:26,2025-02-18 15:59:26,,0
1116,비선형 에너지 하베스터를 고려한 광대역 다중 사용자 무선 전력 송신 파형 설계,patent,박현철2023,"박현철, 안홍선, 황민영",,,,2023-10-20,0000-00-00,,,,,10-2593833-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2021-0111435 , 출원일: 2021-08-24",,,1,0,published,2023-10-26 14:35:03,2023-10-26 14:37:11,,0
1163,가시선 UCA OAM 통신시스템을 위한 Angle 기반 위상직교성 재건 프리코딩 기술,patent,길계태2023,"길계태, 홍성철, 박현철",,,,2023-08-16,0000-00-00,,,,,10-2023-0106954,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0106954, 출원 일자: 2023-08-16",,,1,0,published,2025-02-18 16:00:03,2025-02-18 16:00:03,,0
1164,하이브리드 빔포밍 설계 방법 및 하이브리드 빔포밍설계 장치,patent,박현철2023k,"박현철, 손현수, 박주성",,,,2023-08-08,0000-00-00,,,,,10-2023-0103465,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0103465, 출원 일자: 2023-08-08",,,1,0,published,2025-02-18 16:00:35,2025-02-18 16:00:35,,0
1165,WIDEBAND EXTREMELY LARGE ARRAY ANTENNA SYSTEM AND OFDM-BASED HYBRID BEAMFORMING METHOD FOR HYBRID-FIELD INTERFERENCE CONTROL OF THE SAME,patent,박현철2023l,"박현철, 남현우",,,,2023-07-13,0000-00-00,,,,,"18/352,124",,,,,,,,,,,,,,,,"출원 번호: 18/352,124, 출원 일자: 2023-07-13",,,1,0,published,2025-02-18 16:01:13,2025-02-18 16:01:13,,0
1166,JOINT DESIGN OF USER ASSOCIATION AND HYBRID BEAMFORMING  METHOD AND SYSTEM FOR SUB-THz UDN USING MULTI-AGENT DEEP REINFORCEMENT LEARNING,patent,Park2023b,"Hyuncheol Park, seunghun Lee",,,,2023-06-28,0000-00-00,,,,,"18/343,546",,,,,,,,,,,,,,,,"출원 번호: 18/343,546, 출원 일자: 2023-06-28",,,1,0,published,2025-02-18 16:01:54,2025-02-18 16:01:54,,0
1167,멀티-뉴머롤로지를 지원하는 MIMO 시스템에서 선형 결합기를 포함하는 수신 장치 및 이의 동작 방법,patent,박현철2023m,"박현철, 손현수",,,,2023-06-21,0000-00-00,,,,,PCT/KR2023/008584,,,,,,,,,,,,,,,,"출원 번호: PCT/KR2023/008584, 출원 일자: 2023-06-21",,,1,0,published,2025-02-18 16:02:37,2025-02-18 16:02:37,,0
1168,무선 통신 시스템에서 다중 뉴머롤로지를 지원하기 위한 하이브리드 빔포머에 관한 방법 및 장치,patent,박현철2023n,"박현철, 손현수, 박주성",,,,2023-05-30,0000-00-00,,,,,10-2023-0069532,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0069532, 출원 일자: 2023-05-30",,,1,0,published,2025-02-18 16:03:19,2025-02-18 16:03:19,,0
1169,"FDD 시스템을 위한 딥 러닝 기반 파일럿 설계, 채널 피드백, 빔포밍의 동시 설계 방법 및 시스템",patent,박현철2023o,"박현철, 지정주",,,,2023-03-06,0000-00-00,,,,,10-2023-0029080,,,,,,,,,,,,,,,,"출원 번호: 10-2023-0029080, 출원 일자: 2023-03-06",,,1,0,published,2025-02-18 16:03:56,2025-02-18 16:03:56,,0
1170,다수의 사용자를 위한 멀티 에이전트 심층 강화학습을 적용한 간섭 제어 및 하이브리드 빔포밍 방법 및 시스템,patent,박현철2022,"박현철, 이승훈",,,,2022-12-15,0000-00-00,,,,,10-2022-0175665,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0175665, 출원 일자: 2022-12-15",,,1,0,published,2025-02-18 16:05:01,2025-02-18 16:05:01,,0
1171,분산 네트워크를 위한 딥 러닝 기반의 기지국 간 협력 통신 방법,patent,박현철2022b,"박현철, 지정주",,,,2022-11-29,0000-00-00,,,,,10-2022-0162195,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0162195, 출원 일자: 2022-11-29",,,1,0,published,2025-02-18 16:05:38,2025-02-18 16:05:38,,0
1172,동적 모드 선택이 가능한 UCA 기반 OAM 통신 시스템 및 방법,patent,김대중2022,"김대중, 길계태, 홍성철, 박현철",,,,2022-11-29,0000-00-00,,,,,10-2022-0162855,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0162855, 출원 일자: 2022-11-29",,,1,0,published,2025-02-18 16:06:36,2025-02-18 16:06:36,,0
1173,광대역 거대 배열 안테나 시스템 및 그의 필드 간 간섭 제어를 위한 OFDM 기반 하이브리드 빔포밍 방법,patent,박현철2022c,"박현철, 남현우",,,,2022-11-16,0000-00-00,,,,,10-2022-0153701,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0153701, 출원 일자: 2022-11-16",,,1,0,published,2025-02-18 16:07:16,2025-02-18 16:07:16,,0
1174,광대역 시스템에서 상향링크-하향링크 이중성을 적용한 단일 반송파 기반 하이브리드 빔포밍 방법 및 장치,patent,박현철2022d,"박현철, 전성배",,,,2022-11-16,0000-00-00,,,,,10-2022-0153702,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0153702, 출원 일자: 2022-11-16",,,1,0,published,2025-02-18 16:07:52,2025-02-18 16:07:52,,0
1175,대규모 그래프 알고리즘 연산을 위한 그래프 맵리듀스 시스템에서의 부호화 분산 컴퓨팅 기법 및 컴퓨터 장치,patent,박현철2022e,"박현철, 최완, 송희강",,,,2022-11-02,0000-00-00,,,,,10-2022-0144651,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0144651, 출원 일자: 2022-11-02",,,1,0,published,2025-02-18 16:08:24,2025-02-18 16:08:24,,0
1176,테라헤르츠 대역에서 여러 대의 UAV 릴레이를 활용한 모바일 엣지 컴퓨팅 기법 및 컴퓨터 장치,patent,박현철2022f,"박현철, 최완, 송희강",,,,2022-11-02,0000-00-00,,,,,10-2022-0144395,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0144395, 출원 일자: 2022-11-02",,,1,0,published,2025-02-18 16:08:58,2025-02-18 16:08:58,,0
1177,멀티-뉴머롤로지를 지원하는 MIMO 시스템에서 선형 결합기를 포함하는 수신 장치 및 이의 동작 방법,patent,박현철2022g,"박현철, 손현수, 박주성",,,,2022-08-17,0000-00-00,,,,,10-2022-0102630,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0102630, 출원 일자: 2022-08-17",,,1,0,published,2025-02-18 16:09:31,2025-02-18 16:09:31,,0
1179,ZF Precoder Design for Massive MIMO Systems with Spectrum Sharing Multi-Numerology,patent,박현철2022h,"박현철, 손현수, 권기림, 박주성",,,,2022-05-17,0000-00-00,,,,,PCT/KR2022/007008,,,,,,,,,,,,,,,,"출원 번호: PCT/KR2022/007008, 출원 일자: 2022-05-17",,,1,0,published,2025-02-18 16:10:54,2025-02-18 16:10:54,,0
1181,밀리미터파 MIMO 레이더 기반 물체 검출 방법 및 이를 수행하는 장치 및 시스템,patent,IT융합연구소2022,"IT융합연구소, 길계태, 서경찬, 박현철, 홍성철",,,,2022-04-20,0000-00-00,,,,,10-2022-0048746,,,,,,,,,,,,,,,,"출원 번호: 10-2022-0048746, 출원 일자: 2022-04-20",,,1,0,published,2025-02-18 16:12:04,2025-02-18 16:12:04,,0
1182,Waveform Design for Multi-user Wideband Wireless Power Transfer with Non-linear Energy Harvester,patent,박현철2022i,"박현철, 안홍선, 황민영",,,,2022-02-18,0000-00-00,,,,,PCT/KR2022/002415,,,,,,,,,,,,,,,,"출원 번호: PCT/KR2022/002415, 출원 일자: 2022-02-18",,,1,0,published,2025-02-18 16:13:14,2025-02-18 16:13:14,,0
1183,METHOD AND APPARATUS FOR SINGLE CARRIER BASED HYBRID BEAMFORMING IN WIDEBAND SYSTEM,patent,박현철2021,"박현철, 전성배, 권기림",,,,2021-12-08,0000-00-00,,,,,PCT/KR2021/018528,,,,,,,,,,,,,,,,"출원 번호: PCT/KR2021/018528, 출원 일자: 2021-12-08",,,1,0,published,2025-02-18 16:13:50,2025-02-18 16:13:50,,0
1090,밀리미터파 대역 다중 안테나 시스템의 고해상도 채널 파라미터 추정 방법 및 장치,patent,2326689,"박현철, 김선용, 권기림",,,,2021-11-10,0000-00-00,,,,,10-2326689-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2021-0015689, 출원일: 2021-02-03",,,1,0,published,2022-01-24 20:34:46,2022-01-24 22:34:58,,0
1052,Method for Hybrid Transceiver Simultaneous Design in OFDM-based Wideband Multi-antenna System,patent,11159215,"박현철, 남현우, 권기림",,,,2021-10-26,0000-00-00,,,,,,,,미국,,,,,,,,,,,,,"출원번호: 16867684, 출원일: 2020-05-06",,,1,0,published,2020-05-07 22:29:12,2022-01-24 21:56:03,,0
1040,단일 사용자 다중 안테나 시스템의 비선형 전력 증폭기를 갖는 송신 장치 및 그의 전력 할당 방법 ,patent,2299642,"박현철, 지정주",,,,2021-09-02,0000-00-00,,,,,10-2299642-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0155285, 출원일: 2019-11-28 ",,,1,0,published,2019-11-28 20:28:10,2022-01-24 22:34:21,,0
1058,QAM-FBMC 시스템에서 MMSE 필터를 이용한 단계적 간섭 제어 수신 방법 및 시스템,patent,2283114,"박현철, 한형식",,,,2021-07-23,0000-00-00,,,,,10-2283114-0000,,,대한민국,,,,,,,,,,,,,"출원번호:  10-2020-0005834, 출원일: 2020-01-16",,,1,0,published,2020-08-25 14:37:27,2022-01-24 22:33:26,,0
1036,광대역 채널을 위한 아날로그 빔포밍 방법 및 그 장치,patent,2223266,"박현철, 전성배",,,,2021-02-26,0000-00-00,,,,,10-2223266-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0128394, 출원일: 2019-10-16",,,1,0,published,2019-10-16 17:24:50,2022-01-24 22:31:19,,0
1047,Method and System for Single Carrier Wideband Hybrid Beamforming based on Limited Feedback,patent,10911124,"박현철, 권기림",,,,2021-02-02,0000-00-00,,,,,,,,미국,,,,,,,,,,,,,"출원번호: 16745299, 출원일: 2020-01-16",,,1,0,published,2020-01-31 22:00:09,2022-01-24 21:56:43,,0
1059,밀리미터파 대역 다중 안테나 시스템의 방향각 추정 및 다중 경로 간섭 제거 방법 및 장치,patent,2207541,"박현철, 김선용, 한형식",,,,2021-01-20,0000-00-00,,,,,10-2207541-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2020-0004815, 출원일: 2020-01-14",,,1,0,published,2020-08-25 14:40:06,2022-01-24 22:29:34,,0
1043,1 비트 ADC 시스템에서 시간영역 오버샘플링을 활용한 채널 추정 방법 및 장치,patent,2204571,"박현철, 손현수, 한형식, 김남식",,,,2021-01-13,0000-00-00,,,,,10-2204571-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0121292, 출원일: 2019-10-01",,,1,0,published,2019-12-20 17:15:35,2022-01-24 22:20:27,,0
1037,제한된 채널 피드백 기반의 단일 반송파 광대역 하이브리드 빔포밍 방법 및 시스템,patent,2182812,"박현철, 권기림",,,,2020-11-19,0000-00-00,,,,,10-2182812-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0128488, 출원일: 2019-10-16",,,1,0,published,2019-10-16 17:25:55,2022-01-24 22:23:37,,0
1038,OFDM 기반의 광대역 다중 안테나 시스템에서 하이브리드 송수신기 동시 설계 방법,patent,2182810,"박현철, 남현우, 권기림",,,,2020-11-19,0000-00-00,,,,,10-2182810-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0128311, 출원일: 2019-10-16",,,1,0,published,2019-10-16 17:28:02,2022-01-24 22:23:14,,0
1015,폴라 부호가 적용된 OFDM 통신 시스템의 송신 장치 및 그의 PAPR 감소 방법,patent,2179659,"박현철, 임승찬",,,,2020-11-11,0000-00-00,,,,,10-2179659-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0004537, 출원일: 2019-01-14",,,1,0,published,2019-01-21 11:51:29,2022-01-24 22:20:09,,0
1033,필터 뱅크 다중 반송파 시스템의 내재 간섭을 최소화하는 송수신 필터 설계 방법 및 장치,patent,2177927,"박현철, 한형식",,,,2020-11-06,0000-00-00,,,,,10-2177927-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0010724, 출원일: 2019-01-28",,,1,0,published,2019-09-16 19:38:09,2022-01-24 22:22:16,,0
1004,1 비트 ADC 시스템에서 시간 오버샘플링을 이용한 재구성 가능한 시퀀스 디자인 방법 및 시스템,patent,2142800,"박현철, 손현수",,,,2020-08-03,0000-00-00,,,,,10-2142800-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0014339, 출원일: 2019-02-07",,,1,0,published,2018-11-20 18:59:29,2020-08-25 14:30:51,,0
1016,가시선 다중 안테나 시스템의 송신 장치와 수신 장치 및 그의 동/직교 위상 성분 불균형 보상 방법,patent,2137900,"박현철, 지정주",,,,2020-07-20,0000-00-00,,,,,10-2137900-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0003198, 출원일: 2019-01-10",,,1,0,published,2019-01-21 11:55:35,2020-08-18 15:03:17,,0
1005,1-비트 ADCs를 사용하는 무선통신링크에서 성능 향상과 저-복잡도를 위한 수신 방법 및 장치,patent,2132553,"박현철, 송새한",,,,2020-07-03,0000-00-00,,,,,10-2132553-0000,,,대한민국,,,,,,,,,,,,,"출원번호: 10-2019-0021810, 출원일: 2019-02-25",,,1,0,published,2018-11-20 19:05:03,2020-08-25 14:32:12,,0
